4.0
5.0
6.0
7.0
8.0
9.0
10.0
11.0
12.0
13.0
13.7
14.0
14.1
15.0
16.0
17.0
17.0
17.0
18.0
18.0
19.0
19.8
20.7
21.1
21.5
22.0
23.0
24.0
25.0
26.0
27.0
27.0
27.0
27.0
27.0
27.0
27.0
27.0
27.0
28.0
30.0
32.0
33.2
34.1
34.8
35.8
37.1
37.9
38.3
39.0
39.1
