4.0
5.0
5.9
6.9
7.7
8.5
8.9
9.4
10.1
10.3
10.8
11.4
11.9
12.1
12.4
12.7
12.9
13.4
13.6
13.7
14.0
14.2
14.4
14.8
14.8
14.9
15.0
15.2
15.4
15.6
15.7
15.7
15.7
15.9
16.0
16.2
16.3
16.3
16.6
16.8
17.1
17.3
17.6
18.0
18.3
18.7
18.8
18.9
19.0
19.2
19.2
