4.0
5.0
6.0
7.0
8.0
9.0
10.0
11.0
12.0
13.0
13.7
14.0
14.1
15.1
16.0
16.9
17.0
17.0
18.0
18.0
19.0
20.0
21.0
21.2
21.5
22.0
23.0
24.0
25.0
26.0
27.0
27.0
27.0
27.0
27.0
27.0
27.0
27.0
27.0
28.0
30.0
32.0
33.1
33.9
34.7
35.7
37.0
38.1
38.4
39.0
39.0
